,Time,WL [El.m],Change [+/-]
274,2017-10-02 21:40,-,-
275,2017-10-02 21:50,-,-
276,2017-10-02 22:00,21.35,-
277,2017-10-02 22:10,-,-
278,2017-10-02 22:20,-,-
279,2017-10-02 22:30,-,-
280,2017-10-02 22:40,-,-
281,2017-10-02 22:50,-,-
282,2017-10-02 23:00,-,-
283,2017-10-02 23:10,-,-
284,2017-10-02 23:20,-,-
285,2017-10-02 23:30,-,-
286,2017-10-02 23:40,-,-
287,2017-10-02 23:50,-,-
288,2017-10-03 00:00,21.34,-
289,2017-10-03 00:10,-,-
290,2017-10-03 00:20,-,-
291,2017-10-03 00:30,-,-
292,2017-10-03 00:40,-,-
293,2017-10-03 00:50,-,-
294,2017-10-03 01:00,21.34,-
295,2017-10-03 01:10,-,-
296,2017-10-03 01:20,-,-
297,2017-10-03 01:30,-,-
298,2017-10-03 01:40,-,-
299,2017-10-03 01:50,-,-
300,2017-10-03 02:00,21.34,-
301,2017-10-03 02:10,-,-
302,2017-10-03 02:20,-,-
303,2017-10-03 02:30,-,-
304,2017-10-03 02:40,-,-
305,2017-10-03 02:50,-,-
306,2017-10-03 03:00,21.33,-
307,2017-10-03 03:10,-,-
308,2017-10-03 03:20,-,-
309,2017-10-03 03:30,-,-
310,2017-10-03 03:40,-,-
311,2017-10-03 03:50,-,-
312,2017-10-03 04:00,21.33,-
313,2017-10-03 04:10,-,-
314,2017-10-03 04:20,-,-
315,2017-10-03 04:30,-,-
316,2017-10-03 04:40,-,-
317,2017-10-03 04:50,-,-
318,2017-10-03 05:00,-,-
319,2017-10-03 05:10,21.33,-
320,2017-10-03 05:20,21.33,-
321,2017-10-03 05:30,21.33,-
322,2017-10-03 05:40,21.33,-
323,2017-10-03 05:50,21.33,-
324,2017-10-03 06:00,21.33,-
325,2017-10-03 06:10,21.33,-
326,2017-10-03 06:20,-,-
327,2017-10-03 06:30,21.33,-
328,2017-10-03 06:40,21.36,-
329,2017-10-03 06:50,21.40,-
330,2017-10-03 07:00,21.44,-
331,2017-10-03 07:10,21.48,-
332,2017-10-03 07:20,21.52,-
333,2017-10-03 07:30,21.54,-
334,2017-10-03 07:40,0.00,-
335,2017-10-03 07:50,21.55,-
336,2017-10-03 08:00,0.00,-
337,2017-10-03 08:10,0.00,-
338,2017-10-03 08:20,0.00,-
339,2017-10-03 08:30,0.00,-
340,2017-10-03 08:40,21.55,-
341,2017-10-03 08:50,21.54,-
342,2017-10-03 09:00,21.54,-
343,2017-10-03 09:10,21.54,-
344,2017-10-03 09:20,21.53,-
345,2017-10-03 09:30,21.53,-
346,2017-10-03 09:40,21.53,-
347,2017-10-03 09:50,21.53,-
348,2017-10-03 10:00,0.00,-
349,2017-10-03 10:10,21.52,-
350,2017-10-03 10:20,21.52,-
351,2017-10-03 10:30,21.52,-
352,2017-10-03 10:40,21.52,-
353,2017-10-03 10:50,21.51,-
354,2017-10-03 11:00,21.51,-
355,2017-10-03 11:10,0.00,-
356,2017-10-03 11:20,0.00,-
357,2017-10-03 11:30,0.00,-
358,2017-10-03 11:40,0.00,-
359,2017-10-03 11:50,0.00,-
360,2017-10-03 12:00,21.51,-
361,2017-10-03 12:10,0.00,-
362,2017-10-03 12:20,0.00,-
363,2017-10-03 12:30,0.00,-
364,2017-10-03 12:40,0.00,-
365,2017-10-03 12:50,0.00,-
366,2017-10-03 13:00,0.00,-
367,2017-10-03 13:10,0.00,-
368,2017-10-03 13:20,0.00,-
369,2017-10-03 13:30,0.00,-
370,2017-10-03 13:40,0.00,-
371,2017-10-03 13:50,0.00,-
372,2017-10-03 14:00,0.00,-
373,2017-10-03 14:10,0.00,-
374,2017-10-03 14:20,21.50,-
375,2017-10-03 14:30,21.50,-
376,2017-10-03 14:40,21.50,-
377,2017-10-03 14:50,21.50,-
378,2017-10-03 15:00,21.50,-
379,2017-10-03 15:10,0.00,-
380,2017-10-03 15:20,0.00,-
381,2017-10-03 15:30,21.50,-
382,2017-10-03 15:40,0.00,-
383,2017-10-03 15:50,21.50,-
384,2017-10-03 16:00,0.00,-
385,2017-10-03 16:10,21.50,-
386,2017-10-03 16:20,0.00,-
387,2017-10-03 16:30,0.00,-
388,2017-10-03 16:40,0.00,-
389,2017-10-03 16:50,21.49,-
390,2017-10-03 17:00,0.00,-
391,2017-10-03 17:10,0.00,-
392,2017-10-03 17:20,21.49,-
393,2017-10-03 17:30,21.49,-
394,2017-10-03 17:40,21.49,-
395,2017-10-03 17:50,21.49,-
396,2017-10-03 18:00,21.49,-
397,2017-10-03 18:10,21.49,-
398,2017-10-03 18:20,21.49,-
399,2017-10-03 18:30,21.49,-
400,2017-10-03 18:40,0.00,-
401,2017-10-03 18:50,0.00,-
402,2017-10-03 19:00,21.49,-
403,2017-10-03 19:10,0.00,-
404,2017-10-03 19:20,0.00,-
405,2017-10-03 19:30,0.00,-
406,2017-10-03 19:40,0.00,-
407,2017-10-03 19:50,0.00,-
408,2017-10-03 20:00,0.00,-
409,2017-10-03 20:10,0.00,-
410,2017-10-03 20:20,0.00,-
411,2017-10-03 20:30,0.00,-
412,2017-10-03 20:40,0.00,-
413,2017-10-03 20:50,0.00,-
414,2017-10-03 21:00,21.48,-
415,2017-10-03 21:10,0.00,-
416,2017-10-03 21:20,0.00,-
417,2017-10-03 21:30,-,-
418,2017-10-03 21:40,-,-
419,2017-10-03 21:50,-,-
420,2017-10-03 22:00,21.48,-
421,2017-10-03 22:10,-,-
422,2017-10-03 22:20,-,-
423,2017-10-03 22:30,-,-
424,2017-10-03 22:40,-,-
425,2017-10-03 22:50,-,-
426,2017-10-03 23:00,21.48,-
427,2017-10-03 23:10,-,-
428,2017-10-03 23:20,-,-
429,2017-10-03 23:30,-,-
430,2017-10-03 23:40,-,-
431,2017-10-03 23:50,-,-
432,2017-10-04 00:00,21.48,-
433,2017-10-04 00:10,-,-
434,2017-10-04 00:20,-,-
435,2017-10-04 00:30,-,-
436,2017-10-04 00:40,-,-
437,2017-10-04 00:50,-,-
438,2017-10-04 01:00,21.47,-
439,2017-10-04 01:10,-,-
440,2017-10-04 01:20,-,-
441,2017-10-04 01:30,-,-
442,2017-10-04 01:40,-,-
443,2017-10-04 01:50,-,-
444,2017-10-04 02:00,21.47,-
445,2017-10-04 02:10,-,-
446,2017-10-04 02:20,-,-
447,2017-10-04 02:30,-,-
448,2017-10-04 02:40,-,-
449,2017-10-04 02:50,-,-
450,2017-10-04 03:00,21.47,-
451,2017-10-04 03:10,-,-
452,2017-10-04 03:20,-,-
453,2017-10-04 03:30,-,-
454,2017-10-04 03:40,-,-
455,2017-10-04 03:50,-,-
456,2017-10-04 04:00,21.47,-
457,2017-10-04 04:10,-,-
458,2017-10-04 04:20,-,-
459,2017-10-04 04:30,-,-
460,2017-10-04 04:40,-,-
461,2017-10-04 04:50,-,-
462,2017-10-04 05:00,21.46,-
463,2017-10-04 05:10,-,-
464,2017-10-04 05:20,-,-
465,2017-10-04 05:30,-,-
466,2017-10-04 05:40,-,-
467,2017-10-04 05:50,-,-
468,2017-10-04 06:00,21.46,-
469,2017-10-04 06:10,-,-
470,2017-10-04 06:20,-,-
471,2017-10-04 06:30,-,-
472,2017-10-04 06:40,-,-
473,2017-10-04 06:50,-,-
474,2017-10-04 07:00,-,-
475,2017-10-04 07:10,-,-
476,2017-10-04 07:20,-,-
477,2017-10-04 07:30,-,-
478,2017-10-04 07:40,-,-
479,2017-10-04 07:50,-,-
480,2017-10-04 08:00,-,-
481,2017-10-04 08:10,-,-
482,2017-10-04 08:20,-,-
483,2017-10-04 08:30,-,-
484,2017-10-04 08:40,-,-
485,2017-10-04 08:50,-,-
486,2017-10-04 09:00,-,-
487,2017-10-04 09:10,-,-
488,2017-10-04 09:20,-,-
489,2017-10-04 09:30,-,-
490,2017-10-04 09:40,-,-
491,2017-10-04 09:50,-,-
492,2017-10-04 10:00,-,-
493,2017-10-04 10:10,-,-
494,2017-10-04 10:20,-,-
495,2017-10-04 10:30,-,-
496,2017-10-04 10:40,-,-
497,2017-10-04 10:50,-,-
498,2017-10-04 11:00,21.45,-
499,2017-10-04 11:10,-,-
500,2017-10-04 11:20,-,-
501,2017-10-04 11:30,-,-
502,2017-10-04 11:40,-,-
503,2017-10-04 11:50,-,-
504,2017-10-04 12:00,-,-
505,2017-10-04 12:10,-,-
506,2017-10-04 12:20,-,-
507,2017-10-04 12:30,-,-
508,2017-10-04 12:40,-,-
509,2017-10-04 12:50,-,-
510,2017-10-04 13:00,21.44,-
511,2017-10-04 13:10,-,-
512,2017-10-04 13:20,-,-
513,2017-10-04 13:30,-,-
514,2017-10-04 13:40,-,-
515,2017-10-04 13:50,-,-
516,2017-10-04 14:00,21.44,-
517,2017-10-04 14:10,-,-
518,2017-10-04 14:20,-,-
519,2017-10-04 14:30,-,-
520,2017-10-04 14:40,-,-
521,2017-10-04 14:50,-,-
522,2017-10-04 15:00,21.44,-
523,2017-10-04 15:10,-,-
524,2017-10-04 15:20,-,-
525,2017-10-04 15:30,-,-
526,2017-10-04 15:40,-,-
527,2017-10-04 15:50,-,-
528,2017-10-04 16:00,-,-
529,2017-10-04 16:10,-,-
530,2017-10-04 16:20,-,-
531,2017-10-04 16:30,-,-
532,2017-10-04 16:40,-,-
533,2017-10-04 16:50,-,-
534,2017-10-04 17:00,21.43,-
535,2017-10-04 17:10,-,-
536,2017-10-04 17:20,-,-
537,2017-10-04 17:30,-,-
538,2017-10-04 17:40,-,-
539,2017-10-04 17:50,-,-
540,2017-10-04 18:00,21.43,-
541,2017-10-04 18:10,-,-
542,2017-10-04 18:20,-,-
543,2017-10-04 18:30,-,-
544,2017-10-04 18:40,-,-
545,2017-10-04 18:50,-,-
546,2017-10-04 19:00,21.43,-
547,2017-10-04 19:10,-,-
548,2017-10-04 19:20,-,-
549,2017-10-04 19:30,-,-
550,2017-10-04 19:40,-,-
551,2017-10-04 19:50,-,-
552,2017-10-04 20:00,21.43,-
553,2017-10-04 20:10,-,-
554,2017-10-04 20:20,-,-
555,2017-10-04 20:30,-,-
556,2017-10-04 20:40,-,-
557,2017-10-04 20:50,-,-
558,2017-10-04 21:00,-,-
559,2017-10-04 21:10,-,-
560,2017-10-04 21:20,-,-
561,2017-10-04 21:30,-,-
562,2017-10-04 21:40,-,-
563,2017-10-04 21:50,-,-
564,2017-10-04 22:00,21.42,-
565,2017-10-04 22:10,-,-
566,2017-10-04 22:20,-,-
567,2017-10-04 22:30,-,-
568,2017-10-04 22:40,-,-
569,2017-10-04 22:50,-,-
570,2017-10-04 23:00,21.42,-
571,2017-10-04 23:10,-,-
572,2017-10-04 23:20,-,-
573,2017-10-04 23:30,-,-
574,2017-10-04 23:40,-,-
575,2017-10-04 23:50,-,-
576,2017-10-05 00:00,21.42,-
577,2017-10-05 00:10,-,-
578,2017-10-05 00:20,-,-
579,2017-10-05 00:30,-,-
580,2017-10-05 00:40,-,-
581,2017-10-05 00:50,-,-
582,2017-10-05 01:00,21.41,-
583,2017-10-05 01:10,-,-
584,2017-10-05 01:20,-,-
585,2017-10-05 01:30,-,-
586,2017-10-05 01:40,-,-
587,2017-10-05 01:50,-,-
588,2017-10-05 02:00,21.41,-
589,2017-10-05 02:10,-,-
590,2017-10-05 02:20,-,-
591,2017-10-05 02:30,-,-
592,2017-10-05 02:40,-,-
593,2017-10-05 02:50,-,-
594,2017-10-05 03:00,21.41,-
595,2017-10-05 03:10,-,-
596,2017-10-05 03:20,-,-
597,2017-10-05 03:30,-,-
598,2017-10-05 03:40,-,-
599,2017-10-05 03:50,21.41,-
600,2017-10-05 04:00,21.41,-
601,2017-10-05 04:10,21.41,-
602,2017-10-05 04:20,21.41,-
603,2017-10-05 04:30,21.40,-
604,2017-10-05 04:40,21.40,-
605,2017-10-05 04:50,21.40,-
606,2017-10-05 05:00,21.40,-
607,2017-10-05 05:10,-,-
608,2017-10-05 05:20,21.40,-
609,2017-10-05 05:30,21.40,-
610,2017-10-05 05:40,-,-
611,2017-10-05 05:50,21.40,-
612,2017-10-05 06:00,21.40,-
613,2017-10-05 06:10,21.40,-
614,2017-10-05 06:20,21.46,-
615,2017-10-05 06:30,21.52,-
616,2017-10-05 06:40,21.58,-
617,2017-10-05 06:50,21.60,-
618,2017-10-05 07:00,21.60,-
619,2017-10-05 07:10,21.62,-
620,2017-10-05 07:20,21.64,-
621,2017-10-05 07:30,-,-
622,2017-10-05 07:40,21.61,-
623,2017-10-05 07:50,21.60,-
624,2017-10-05 08:00,21.60,-
625,2017-10-05 08:10,21.60,-
626,2017-10-05 08:20,21.59,-
627,2017-10-05 08:30,21.59,-
628,2017-10-05 08:40,21.59,-
629,2017-10-05 08:50,21.59,-
630,2017-10-05 09:00,21.58,-
631,2017-10-05 09:10,21.58,-
632,2017-10-05 09:20,21.58,-
633,2017-10-05 09:30,0.00,-
634,2017-10-05 09:40,21.57,-
635,2017-10-05 09:50,0.00,-
636,2017-10-05 10:00,0.00,-
637,2017-10-05 10:10,0.00,-
638,2017-10-05 10:20,21.56,-
639,2017-10-05 10:30,21.56,-
640,2017-10-05 10:40,-,-
641,2017-10-05 10:50,21.56,-
642,2017-10-05 11:00,21.56,-
643,2017-10-05 11:10,21.55,-
644,2017-10-05 11:20,21.55,-
645,2017-10-05 11:30,21.55,-
646,2017-10-05 11:40,21.55,-
647,2017-10-05 11:50,21.55,-
648,2017-10-05 12:00,-,-
649,2017-10-05 12:10,21.55,-
650,2017-10-05 12:20,21.57,-
651,2017-10-05 12:30,-,-
652,2017-10-05 12:40,-,-
653,2017-10-05 12:50,-,-
654,2017-10-05 13:00,22.09,-
655,2017-10-05 13:10,0.00,-
656,2017-10-05 13:20,0.00,-
657,2017-10-05 13:30,0.00,-
658,2017-10-05 13:40,0.00,-
659,2017-10-05 13:50,0.00,-
660,2017-10-05 14:00,0.00,-
661,2017-10-05 14:10,0.00,-
662,2017-10-05 14:20,0.00,-
663,2017-10-05 14:30,0.00,-
664,2017-10-05 14:40,0.00,-
665,2017-10-05 14:50,0.00,-
666,2017-10-05 15:00,22.38,-
667,2017-10-05 15:10,0.00,-
668,2017-10-05 15:20,0.00,-
669,2017-10-05 15:30,0.00,-
670,2017-10-05 15:40,0.00,-
671,2017-10-05 15:50,0.00,-
672,2017-10-05 16:00,0.00,-
673,2017-10-05 16:10,0.00,-
674,2017-10-05 16:20,22.15,-
675,2017-10-05 16:30,22.12,-
676,2017-10-05 16:40,22.10,-
677,2017-10-05 16:50,22.07,-
678,2017-10-05 17:00,22.05,-
679,2017-10-05 17:10,0.00,-
680,2017-10-05 17:20,22.00,-
681,2017-10-05 17:30,0.00,-
682,2017-10-05 17:40,0.00,-
683,2017-10-05 17:50,0.00,-
684,2017-10-05 18:00,21.91,-
685,2017-10-05 18:10,21.89,-
686,2017-10-05 18:20,0.00,-
687,2017-10-05 18:30,0.00,-
688,2017-10-05 18:40,21.83,-
689,2017-10-05 18:50,21.81,-
690,2017-10-05 19:00,0.00,-
691,2017-10-05 19:10,21.78,-
692,2017-10-05 19:20,21.76,-
693,2017-10-05 19:30,0.00,-
694,2017-10-05 19:40,21.73,-
695,2017-10-05 19:50,0.00,-
696,2017-10-05 20:00,0.00,-
697,2017-10-05 20:10,0.00,-
698,2017-10-05 20:20,0.00,-
699,2017-10-05 20:30,0.00,-
700,2017-10-05 20:40,0.00,-
701,2017-10-05 20:50,0.00,-
702,2017-10-05 21:00,0.00,-
703,2017-10-05 21:10,0.00,-
704,2017-10-05 21:20,0.00,-
705,2017-10-05 21:30,0.00,-
706,2017-10-05 21:40,0.00,-
707,2017-10-05 21:50,0.00,-
708,2017-10-05 22:00,0.00,-
709,2017-10-05 22:10,0.00,-
710,2017-10-05 22:20,0.00,-
711,2017-10-05 22:30,0.00,-
712,2017-10-05 22:40,0.00,-
713,2017-10-05 22:50,0.00,-
714,2017-10-05 23:00,0.00,-
715,2017-10-05 23:10,0.00,-
716,2017-10-05 23:20,0.00,-
717,2017-10-05 23:30,0.00,-
718,2017-10-05 23:40,0.00,-
719,2017-10-05 23:50,0.00,-
720,2017-10-06 00:00,21.61,-
721,2017-10-06 00:10,0.00,-
722,2017-10-06 00:20,0.00,-
723,2017-10-06 00:30,0.00,-
724,2017-10-06 00:40,0.00,-
725,2017-10-06 00:50,0.00,-
726,2017-10-06 01:00,0.00,-
727,2017-10-06 01:10,0.00,-
728,2017-10-06 01:20,0.00,-
729,2017-10-06 01:30,0.00,-
730,2017-10-06 01:40,0.00,-
731,2017-10-06 01:50,0.00,-
732,2017-10-06 02:00,21.59,-
733,2017-10-06 02:10,0.00,-
734,2017-10-06 02:20,0.00,-
735,2017-10-06 02:30,0.00,-
736,2017-10-06 02:40,0.00,-
737,2017-10-06 02:50,0.00,-
738,2017-10-06 03:00,21.57,-
739,2017-10-06 03:10,0.00,-
740,2017-10-06 03:20,21.57,-
741,2017-10-06 03:30,21.57,-
742,2017-10-06 03:40,21.57,-
743,2017-10-06 03:50,21.56,-
744,2017-10-06 04:00,21.56,-
745,2017-10-06 04:10,21.56,-
746,2017-10-06 04:20,21.56,-
747,2017-10-06 04:30,21.56,-
748,2017-10-06 04:40,21.55,-
749,2017-10-06 04:50,0.00,-
750,2017-10-06 05:00,0.00,-
751,2017-10-06 05:10,21.55,-
752,2017-10-06 05:20,21.55,-
753,2017-10-06 05:30,21.54,-
754,2017-10-06 05:40,21.54,-
755,2017-10-06 05:50,21.54,-
756,2017-10-06 06:00,21.54,-
757,2017-10-06 06:10,0.00,-
758,2017-10-06 06:20,0.00,-
759,2017-10-06 06:30,0.00,-
