,Time,WL [El.m],Change [+/-]
0,2016-10-01 00:00,22.17,-
1,2016-10-01 00:10,22.17,-
2,2016-10-01 00:20,22.17,-
3,2016-10-01 00:30,22.16,-
4,2016-10-01 00:40,22.16,-
5,2016-10-01 00:50,22.15,-
6,2016-10-01 01:00,22.15,-
7,2016-10-01 01:10,22.15,-
8,2016-10-01 01:20,22.14,-
9,2016-10-01 01:30,22.14,-
10,2016-10-01 01:40,22.14,-
11,2016-10-01 01:50,22.13,-
12,2016-10-01 02:00,22.13,-
13,2016-10-01 02:10,22.12,-
14,2016-10-01 02:20,22.12,-
15,2016-10-01 02:30,22.12,-
16,2016-10-01 02:40,22.12,-
17,2016-10-01 02:50,22.11,-
18,2016-10-01 03:00,22.11,-
19,2016-10-01 03:10,0.00,-
20,2016-10-01 03:20,0.00,-
21,2016-10-01 03:30,0.00,-
22,2016-10-01 03:40,0.00,-
23,2016-10-01 03:50,0.00,-
24,2016-10-01 04:00,22.09,-
25,2016-10-01 04:10,0.00,-
26,2016-10-01 04:20,0.00,-
27,2016-10-01 04:30,0.00,-
28,2016-10-01 04:40,0.00,-
29,2016-10-01 04:50,0.00,-
30,2016-10-01 05:00,22.08,-
31,2016-10-01 05:10,0.00,-
32,2016-10-01 05:20,0.00,-
33,2016-10-01 05:30,0.00,-
34,2016-10-01 05:40,0.00,-
35,2016-10-01 05:50,0.00,-
36,2016-10-01 06:00,22.07,-
37,2016-10-01 06:10,0.00,-
38,2016-10-01 06:20,0.00,-
39,2016-10-01 06:30,0.00,-
40,2016-10-01 06:40,0.00,-
41,2016-10-01 06:50,0.00,-
42,2016-10-01 07:00,22.05,-
43,2016-10-01 07:10,0.00,-
44,2016-10-01 07:20,0.00,-
45,2016-10-01 07:30,0.00,-
46,2016-10-01 07:40,0.00,-
47,2016-10-01 07:50,0.00,-
48,2016-10-01 08:00,22.04,-
49,2016-10-01 08:10,0.00,-
50,2016-10-01 08:20,0.00,-
51,2016-10-01 08:30,0.00,-
52,2016-10-01 08:40,0.00,-
53,2016-10-01 08:50,0.00,-
54,2016-10-01 09:00,22.02,-
55,2016-10-01 09:10,0.00,-
56,2016-10-01 09:20,0.00,-
57,2016-10-01 09:30,0.00,-
58,2016-10-01 09:40,0.00,-
59,2016-10-01 09:50,0.00,-
60,2016-10-01 10:00,22.01,-
61,2016-10-01 10:10,0.00,-
62,2016-10-01 10:20,0.00,-
63,2016-10-01 10:30,0.00,-
64,2016-10-01 10:40,0.00,-
65,2016-10-01 10:50,0.00,-
66,2016-10-01 11:00,22.01,-
67,2016-10-01 11:10,0.00,-
68,2016-10-01 11:20,0.00,-
69,2016-10-01 11:30,0.00,-
70,2016-10-01 11:40,0.00,-
71,2016-10-01 11:50,0.00,-
72,2016-10-01 12:00,21.99,-
73,2016-10-01 12:10,0.00,-
74,2016-10-01 12:20,0.00,-
75,2016-10-01 12:30,0.00,-
76,2016-10-01 12:40,0.00,-
77,2016-10-01 12:50,0.00,-
78,2016-10-01 13:00,21.98,-
79,2016-10-01 13:10,0.00,-
80,2016-10-01 13:20,0.00,-
81,2016-10-01 13:30,0.00,-
82,2016-10-01 13:40,0.00,-
83,2016-10-01 13:50,0.00,-
84,2016-10-01 14:00,21.96,-
85,2016-10-01 14:10,0.00,-
86,2016-10-01 14:20,0.00,-
87,2016-10-01 14:30,0.00,-
88,2016-10-01 14:40,0.00,-
89,2016-10-01 14:50,0.00,-
90,2016-10-01 15:00,21.95,-
91,2016-10-01 15:10,0.00,-
92,2016-10-01 15:20,0.00,-
93,2016-10-01 15:30,0.00,-
94,2016-10-01 15:40,0.00,-
95,2016-10-01 15:50,0.00,-
96,2016-10-01 16:00,0.00,-
97,2016-10-01 16:10,0.00,-
98,2016-10-01 16:20,0.00,-
99,2016-10-01 16:30,0.00,-
100,2016-10-01 16:40,0.00,-
101,2016-10-01 16:50,0.00,-
102,2016-10-01 17:00,21.93,-
103,2016-10-01 17:10,0.00,-
104,2016-10-01 17:20,0.00,-
105,2016-10-01 17:30,0.00,-
106,2016-10-01 17:40,0.00,-
107,2016-10-01 17:50,0.00,-
108,2016-10-01 18:00,21.91,-
109,2016-10-01 18:10,0.00,-
110,2016-10-01 18:20,0.00,-
111,2016-10-01 18:30,0.00,-
112,2016-10-01 18:40,0.00,-
113,2016-10-01 18:50,0.00,-
114,2016-10-01 19:00,21.90,-
115,2016-10-01 19:10,0.00,-
116,2016-10-01 19:20,0.00,-
117,2016-10-01 19:30,0.00,-
118,2016-10-01 19:40,0.00,-
119,2016-10-01 19:50,0.00,-
120,2016-10-01 20:00,21.89,-
121,2016-10-01 20:10,0.00,-
122,2016-10-01 20:20,0.00,-
123,2016-10-01 20:30,0.00,-
124,2016-10-01 20:40,0.00,-
125,2016-10-01 20:50,0.00,-
126,2016-10-01 21:00,21.88,-
127,2016-10-01 21:10,0.00,-
128,2016-10-01 21:20,0.00,-
129,2016-10-01 21:30,0.00,-
130,2016-10-01 21:40,0.00,-
131,2016-10-01 21:50,0.00,-
132,2016-10-01 22:00,21.87,-
133,2016-10-01 22:10,21.87,-
134,2016-10-01 22:20,21.87,-
135,2016-10-01 22:30,21.87,-
136,2016-10-01 22:40,21.86,-
137,2016-10-01 22:50,21.86,-
138,2016-10-01 23:00,21.86,-
139,2016-10-01 23:10,21.86,-
140,2016-10-01 23:20,21.86,-
141,2016-10-01 23:30,21.86,-
142,2016-10-01 23:40,21.86,-
143,2016-10-01 23:50,21.86,-
144,2016-10-02 00:00,21.87,-
145,2016-10-02 00:10,21.87,-
146,2016-10-02 00:20,21.87,-
147,2016-10-02 00:30,21.88,-
148,2016-10-02 00:40,21.88,-
149,2016-10-02 00:50,21.89,-
150,2016-10-02 01:00,21.91,-
151,2016-10-02 01:10,21.93,-
152,2016-10-02 01:20,21.96,-
153,2016-10-02 01:30,22.00,-
154,2016-10-02 01:40,22.05,-
155,2016-10-02 01:50,22.10,-
156,2016-10-02 02:00,22.13,-
