,Time,WL [El.m],Change [+/-]
0,2016-12-01 00:00,21.08,-
1,2016-12-01 00:10,0.00,-
2,2016-12-01 00:20,0.00,-
3,2016-12-01 00:30,0.00,-
4,2016-12-01 00:40,0.00,-
5,2016-12-01 00:50,0.00,-
6,2016-12-01 01:00,21.07,-
7,2016-12-01 01:10,0.00,-
8,2016-12-01 01:20,0.00,-
9,2016-12-01 01:30,0.00,-
10,2016-12-01 01:40,0.00,-
11,2016-12-01 01:50,0.00,-
12,2016-12-01 02:00,21.07,-
13,2016-12-01 02:10,0.00,-
14,2016-12-01 02:20,0.00,-
15,2016-12-01 02:30,0.00,-
16,2016-12-01 02:40,0.00,-
17,2016-12-01 02:50,0.00,-
18,2016-12-01 03:00,21.07,-
19,2016-12-01 03:10,0.00,-
20,2016-12-01 03:20,0.00,-
21,2016-12-01 03:30,0.00,-
22,2016-12-01 03:40,0.00,-
23,2016-12-01 03:50,0.00,-
24,2016-12-01 04:00,21.07,-
25,2016-12-01 04:10,0.00,-
26,2016-12-01 04:20,0.00,-
27,2016-12-01 04:30,0.00,-
28,2016-12-01 04:40,0.00,-
29,2016-12-01 04:50,0.00,-
30,2016-12-01 05:00,21.07,-
31,2016-12-01 05:10,0.00,-
32,2016-12-01 05:20,0.00,-
33,2016-12-01 05:30,0.00,-
34,2016-12-01 05:40,0.00,-
35,2016-12-01 05:50,0.00,-
36,2016-12-01 06:00,21.07,-
37,2016-12-01 06:10,0.00,-
38,2016-12-01 06:20,0.00,-
39,2016-12-01 06:30,0.00,-
40,2016-12-01 06:40,0.00,-
41,2016-12-01 06:50,0.00,-
42,2016-12-01 07:00,21.07,-
43,2016-12-01 07:10,0.00,-
44,2016-12-01 07:20,0.00,-
45,2016-12-01 07:30,0.00,-
46,2016-12-01 07:40,0.00,-
47,2016-12-01 07:50,0.00,-
48,2016-12-01 08:00,21.07,-
49,2016-12-01 08:10,0.00,-
50,2016-12-01 08:20,0.00,-
51,2016-12-01 08:30,0.00,-
52,2016-12-01 08:40,0.00,-
53,2016-12-01 08:50,0.00,-
54,2016-12-01 09:00,21.07,-
55,2016-12-01 09:10,0.00,-
56,2016-12-01 09:20,0.00,-
57,2016-12-01 09:30,0.00,-
58,2016-12-01 09:40,0.00,-
59,2016-12-01 09:50,0.00,-
60,2016-12-01 10:00,21.07,-
61,2016-12-01 10:10,21.07,-
62,2016-12-01 10:20,21.07,-
63,2016-12-01 10:30,21.07,-
64,2016-12-01 10:40,21.07,-
65,2016-12-01 10:50,21.07,-
66,2016-12-01 11:00,21.07,-
67,2016-12-01 11:10,21.06,-
68,2016-12-01 11:20,21.06,-
69,2016-12-01 11:30,21.06,-
70,2016-12-01 11:40,21.06,-
71,2016-12-01 11:50,21.06,-
72,2016-12-01 12:00,21.06,-
73,2016-12-01 12:10,21.06,-
74,2016-12-01 12:20,21.06,-
75,2016-12-01 12:30,21.06,-
76,2016-12-01 12:40,21.06,-
77,2016-12-01 12:50,21.06,-
78,2016-12-01 13:00,21.06,-
79,2016-12-01 13:10,0.00,-
80,2016-12-01 13:20,0.00,-
81,2016-12-01 13:30,0.00,-
82,2016-12-01 13:40,0.00,-
83,2016-12-01 13:50,0.00,-
84,2016-12-01 14:00,21.06,-
85,2016-12-01 14:10,0.00,-
86,2016-12-01 14:20,0.00,-
87,2016-12-01 14:30,0.00,-
88,2016-12-01 14:40,0.00,-
89,2016-12-01 14:50,0.00,-
90,2016-12-01 15:00,21.06,-
91,2016-12-01 15:10,0.00,-
92,2016-12-01 15:20,0.00,-
93,2016-12-01 15:30,0.00,-
94,2016-12-01 15:40,0.00,-
95,2016-12-01 15:50,0.00,-
96,2016-12-01 16:00,21.06,-
97,2016-12-01 16:10,0.00,-
98,2016-12-01 16:20,0.00,-
99,2016-12-01 16:30,0.00,-
100,2016-12-01 16:40,0.00,-
101,2016-12-01 16:50,0.00,-
102,2016-12-01 17:00,21.06,-
103,2016-12-01 17:10,0.00,-
104,2016-12-01 17:20,0.00,-
105,2016-12-01 17:30,0.00,-
106,2016-12-01 17:40,0.00,-
107,2016-12-01 17:50,0.00,-
108,2016-12-01 18:00,21.06,-
109,2016-12-01 18:10,0.00,-
110,2016-12-01 18:20,0.00,-
111,2016-12-01 18:30,0.00,-
112,2016-12-01 18:40,0.00,-
113,2016-12-01 18:50,0.00,-
114,2016-12-01 19:00,21.06,-
115,2016-12-01 19:10,0.00,-
116,2016-12-01 19:20,0.00,-
117,2016-12-01 19:30,0.00,-
118,2016-12-01 19:40,0.00,-
119,2016-12-01 19:50,0.00,-
120,2016-12-01 20:00,21.06,-
121,2016-12-01 20:10,0.00,-
122,2016-12-01 20:20,0.00,-
123,2016-12-01 20:30,0.00,-
124,2016-12-01 20:40,0.00,-
125,2016-12-01 20:50,0.00,-
126,2016-12-01 21:00,21.06,-
127,2016-12-01 21:10,0.00,-
128,2016-12-01 21:20,0.00,-
129,2016-12-01 21:30,0.00,-
130,2016-12-01 21:40,0.00,-
131,2016-12-01 21:50,0.00,-
132,2016-12-01 22:00,21.06,-
133,2016-12-01 22:10,0.00,-
134,2016-12-01 22:20,0.00,-
135,2016-12-01 22:30,0.00,-
136,2016-12-01 22:40,0.00,-
137,2016-12-01 22:50,0.00,-
138,2016-12-01 23:00,21.06,-
139,2016-12-01 23:10,21.06,-
140,2016-12-01 23:20,21.06,-
141,2016-12-01 23:30,21.05,-
142,2016-12-01 23:40,21.05,-
143,2016-12-01 23:50,21.05,-
144,2016-12-02 00:00,21.05,-
145,2016-12-02 00:10,21.05,-
146,2016-12-02 00:20,21.05,-
147,2016-12-02 00:30,21.05,-
148,2016-12-02 00:40,21.05,-
149,2016-12-02 00:50,21.05,-
150,2016-12-02 01:00,21.05,-
151,2016-12-02 01:10,21.05,-
152,2016-12-02 01:20,21.05,-
153,2016-12-02 01:30,21.05,-
154,2016-12-02 01:40,21.05,-
155,2016-12-02 01:50,21.05,-
156,2016-12-02 02:00,21.05,-
157,2016-12-02 02:10,0.00,-
158,2016-12-02 02:20,0.00,-
159,2016-12-02 02:30,0.00,-
160,2016-12-02 02:40,0.00,-
161,2016-12-02 02:50,0.00,-
162,2016-12-02 03:00,21.05,-
163,2016-12-02 03:10,0.00,-
164,2016-12-02 03:20,0.00,-
165,2016-12-02 03:30,0.00,-
166,2016-12-02 03:40,0.00,-
167,2016-12-02 03:50,0.00,-
168,2016-12-02 04:00,21.05,-
169,2016-12-02 04:10,0.00,-
170,2016-12-02 04:20,0.00,-
171,2016-12-02 04:30,0.00,-
172,2016-12-02 04:40,0.00,-
173,2016-12-02 04:50,0.00,-
174,2016-12-02 05:00,21.05,-
175,2016-12-02 05:10,0.00,-
176,2016-12-02 05:20,0.00,-
177,2016-12-02 05:30,0.00,-
178,2016-12-02 05:40,0.00,-
179,2016-12-02 05:50,0.00,-
180,2016-12-02 06:00,21.05,-
181,2016-12-02 06:10,0.00,-
182,2016-12-02 06:20,0.00,-
183,2016-12-02 06:30,0.00,-
184,2016-12-02 06:40,0.00,-
185,2016-12-02 06:50,0.00,-
186,2016-12-02 07:00,21.05,-
187,2016-12-02 07:10,0.00,-
188,2016-12-02 07:20,0.00,-
189,2016-12-02 07:30,0.00,-
190,2016-12-02 07:40,0.00,-
191,2016-12-02 07:50,0.00,-
192,2016-12-02 08:00,21.05,-
193,2016-12-02 08:10,0.00,-
194,2016-12-02 08:20,0.00,-
195,2016-12-02 08:30,0.00,-
196,2016-12-02 08:40,0.00,-
197,2016-12-02 08:50,0.00,-
198,2016-12-02 09:00,21.05,-
199,2016-12-02 09:10,0.00,-
200,2016-12-02 09:20,0.00,-
201,2016-12-02 09:30,0.00,-
202,2016-12-02 09:40,0.00,-
203,2016-12-02 09:50,0.00,-
204,2016-12-02 10:00,21.05,-
205,2016-12-02 10:10,0.00,-
206,2016-12-02 10:20,21.05,-
207,2016-12-02 10:30,21.05,-
208,2016-12-02 10:40,21.05,-
209,2016-12-02 10:50,21.05,-
210,2016-12-02 11:00,21.05,-
211,2016-12-02 11:10,21.05,-
212,2016-12-02 11:20,21.05,-
213,2016-12-02 11:30,21.05,-
214,2016-12-02 11:40,21.05,-
215,2016-12-02 11:50,21.05,-
216,2016-12-02 12:00,21.05,-
217,2016-12-02 12:10,21.05,-
218,2016-12-02 12:20,21.05,-
219,2016-12-02 12:30,21.05,-
220,2016-12-02 12:40,21.05,-
221,2016-12-02 12:50,21.05,-
222,2016-12-02 13:00,21.05,-
223,2016-12-02 13:10,21.05,-
224,2016-12-02 13:20,21.05,-
225,2016-12-02 13:30,21.05,-
226,2016-12-02 13:40,21.05,-
227,2016-12-02 13:50,21.05,-
228,2016-12-02 14:00,21.05,-
229,2016-12-02 14:10,21.05,-
230,2016-12-02 14:20,21.05,-
231,2016-12-02 14:30,21.05,-
232,2016-12-02 14:40,21.05,-
233,2016-12-02 14:50,21.05,-
234,2016-12-02 15:00,21.06,-
235,2016-12-02 15:10,21.06,-
236,2016-12-02 15:20,21.06,-
237,2016-12-02 15:30,21.06,-
238,2016-12-02 15:40,21.06,-
239,2016-12-02 15:50,0.00,-
240,2016-12-02 16:00,21.06,-
241,2016-12-02 16:10,21.06,-
242,2016-12-02 16:20,21.06,-
243,2016-12-02 16:30,0.00,-
244,2016-12-02 16:40,0.00,-
245,2016-12-02 16:50,0.00,-
246,2016-12-02 17:00,21.06,-
247,2016-12-02 17:10,0.00,-
248,2016-12-02 17:20,0.00,-
249,2016-12-02 17:30,0.00,-
250,2016-12-02 17:40,0.00,-
251,2016-12-02 17:50,0.00,-
252,2016-12-02 18:00,21.06,-
253,2016-12-02 18:10,0.00,-
254,2016-12-02 18:20,0.00,-
255,2016-12-02 18:30,0.00,-
256,2016-12-02 18:40,0.00,-
257,2016-12-02 18:50,0.00,-
258,2016-12-02 19:00,21.06,-
