,Time,WL [El.m],Change [+/-]
95,2017-09-01 15:50,-,-
96,2017-09-01 16:00,-,-
97,2017-09-01 16:10,-,-
98,2017-09-01 16:20,-,-
99,2017-09-01 16:30,-,-
100,2017-09-01 16:40,-,-
101,2017-09-01 16:50,-,-
102,2017-09-01 17:00,-,-
103,2017-09-01 17:10,-,-
104,2017-09-01 17:20,-,-
105,2017-09-01 17:30,-,-
106,2017-09-01 17:40,-,-
107,2017-09-01 17:50,-,-
108,2017-09-01 18:00,-,-
109,2017-09-01 18:10,-,-
110,2017-09-01 18:20,-,-
111,2017-09-01 18:30,-,-
112,2017-09-01 18:40,-,-
113,2017-09-01 18:50,-,-
114,2017-09-01 19:00,-,-
115,2017-09-01 19:10,-,-
116,2017-09-01 19:20,-,-
117,2017-09-01 19:30,-,-
118,2017-09-01 19:40,-,-
119,2017-09-01 19:50,-,-
120,2017-09-01 20:00,-,-
121,2017-09-01 20:10,-,-
122,2017-09-01 20:20,-,-
123,2017-09-01 20:30,-,-
124,2017-09-01 20:40,-,-
125,2017-09-01 20:50,-,-
126,2017-09-01 21:00,-,-
127,2017-09-01 21:10,-,-
128,2017-09-01 21:20,-,-
129,2017-09-01 21:30,-,-
130,2017-09-01 21:40,-,-
131,2017-09-01 21:50,-,-
132,2017-09-01 22:00,-,-
133,2017-09-01 22:10,-,-
134,2017-09-01 22:20,-,-
135,2017-09-01 22:30,-,-
136,2017-09-01 22:40,-,-
137,2017-09-01 22:50,-,-
138,2017-09-01 23:00,-,-
139,2017-09-01 23:10,-,-
140,2017-09-01 23:20,-,-
141,2017-09-01 23:30,-,-
142,2017-09-01 23:40,-,-
143,2017-09-01 23:50,-,-
144,2017-09-02 00:00,-,-
145,2017-09-02 00:10,-,-
146,2017-09-02 00:20,-,-
147,2017-09-02 00:30,-,-
148,2017-09-02 00:40,-,-
149,2017-09-02 00:50,-,-
150,2017-09-02 01:00,-,-
151,2017-09-02 01:10,-,-
152,2017-09-02 01:20,-,-
153,2017-09-02 01:30,-,-
154,2017-09-02 01:40,-,-
155,2017-09-02 01:50,-,-
156,2017-09-02 02:00,-,-
157,2017-09-02 02:10,-,-
158,2017-09-02 02:20,-,-
159,2017-09-02 02:30,-,-
160,2017-09-02 02:40,-,-
161,2017-09-02 02:50,-,-
162,2017-09-02 03:00,-,-
163,2017-09-02 03:10,-,-
164,2017-09-02 03:20,-,-
165,2017-09-02 03:30,-,-
166,2017-09-02 03:40,-,-
167,2017-09-02 03:50,-,-
168,2017-09-02 04:00,-,-
169,2017-09-02 04:10,-,-
170,2017-09-02 04:20,-,-
171,2017-09-02 04:30,-,-
172,2017-09-02 04:40,-,-
173,2017-09-02 04:50,-,-
174,2017-09-02 05:00,-,-
175,2017-09-02 05:10,-,-
176,2017-09-02 05:20,-,-
177,2017-09-02 05:30,-,-
178,2017-09-02 05:40,-,-
179,2017-09-02 05:50,-,-
180,2017-09-02 06:00,-,-
181,2017-09-02 06:10,-,-
182,2017-09-02 06:20,-,-
183,2017-09-02 06:30,-,-
184,2017-09-02 06:40,-,-
185,2017-09-02 06:50,-,-
186,2017-09-02 07:00,-,-
187,2017-09-02 07:10,-,-
188,2017-09-02 07:20,-,-
189,2017-09-02 07:30,-,-
190,2017-09-02 07:40,-,-
191,2017-09-02 07:50,-,-
192,2017-09-02 08:00,-,-
193,2017-09-02 08:10,-,-
194,2017-09-02 08:20,-,-
195,2017-09-02 08:30,-,-
196,2017-09-02 08:40,-,-
197,2017-09-02 08:50,-,-
198,2017-09-02 09:00,-,-
199,2017-09-02 09:10,-,-
200,2017-09-02 09:20,-,-
201,2017-09-02 09:30,-,-
202,2017-09-02 09:40,-,-
203,2017-09-02 09:50,-,-
204,2017-09-02 10:00,-,-
205,2017-09-02 10:10,-,-
206,2017-09-02 10:20,-,-
207,2017-09-02 10:30,-,-
208,2017-09-02 10:40,-,-
209,2017-09-02 10:50,-,-
210,2017-09-02 11:00,-,-
211,2017-09-02 11:10,-,-
212,2017-09-02 11:20,-,-
213,2017-09-02 11:30,-,-
214,2017-09-02 11:40,-,-
215,2017-09-02 11:50,-,-
216,2017-09-02 12:00,-,-
217,2017-09-02 12:10,-,-
218,2017-09-02 12:20,-,-
219,2017-09-02 12:30,-,-
220,2017-09-02 12:40,-,-
221,2017-09-02 12:50,-,-
222,2017-09-02 13:00,-,-
223,2017-09-02 13:10,-,-
224,2017-09-02 13:20,-,-
225,2017-09-02 13:30,-,-
226,2017-09-02 13:40,-,-
227,2017-09-02 13:50,-,-
228,2017-09-02 14:00,-,-
229,2017-09-02 14:10,-,-
230,2017-09-02 14:20,-,-
231,2017-09-02 14:30,-,-
232,2017-09-02 14:40,-,-
233,2017-09-02 14:50,-,-
234,2017-09-02 15:00,-,-
235,2017-09-02 15:10,-,-
236,2017-09-02 15:20,-,-
237,2017-09-02 15:30,-,-
238,2017-09-02 15:40,-,-
239,2017-09-02 15:50,-,-
240,2017-09-02 16:00,-,-
241,2017-09-02 16:10,-,-
242,2017-09-02 16:20,-,-
243,2017-09-02 16:30,-,-
244,2017-09-02 16:40,-,-
245,2017-09-02 16:50,-,-
246,2017-09-02 17:00,-,-
247,2017-09-02 17:10,-,-
248,2017-09-02 17:20,-,-
249,2017-09-02 17:30,-,-
250,2017-09-02 17:40,-,-
251,2017-09-02 17:50,-,-
252,2017-09-02 18:00,-,-
253,2017-09-02 18:10,-,-
254,2017-09-02 18:20,-,-
255,2017-09-02 18:30,-,-
256,2017-09-02 18:40,-,-
257,2017-09-02 18:50,-,-
258,2017-09-02 19:00,-,-
259,2017-09-02 19:10,-,-
260,2017-09-02 19:20,-,-
261,2017-09-02 19:30,-,-
262,2017-09-02 19:40,-,-
263,2017-09-02 19:50,-,-
264,2017-09-02 20:00,-,-
265,2017-09-02 20:10,-,-
266,2017-09-02 20:20,-,-
267,2017-09-02 20:30,-,-
268,2017-09-02 20:40,-,-
269,2017-09-02 20:50,-,-
270,2017-09-02 21:00,-,-
271,2017-09-02 21:10,-,-
272,2017-09-02 21:20,-,-
273,2017-09-02 21:30,-,-
274,2017-09-02 21:40,-,-
275,2017-09-02 21:50,-,-
276,2017-09-02 22:00,-,-
277,2017-09-02 22:10,-,-
278,2017-09-02 22:20,-,-
279,2017-09-02 22:30,-,-
280,2017-09-02 22:40,-,-
281,2017-09-02 22:50,-,-
282,2017-09-02 23:00,-,-
283,2017-09-02 23:10,-,-
284,2017-09-02 23:20,-,-
285,2017-09-02 23:30,-,-
286,2017-09-02 23:40,-,-
287,2017-09-02 23:50,-,-
288,2017-09-03 00:00,-,-
289,2017-09-03 00:10,-,-
290,2017-09-03 00:20,-,-
291,2017-09-03 00:30,-,-
292,2017-09-03 00:40,-,-
293,2017-09-03 00:50,-,-
294,2017-09-03 01:00,-,-
295,2017-09-03 01:10,-,-
296,2017-09-03 01:20,-,-
297,2017-09-03 01:30,-,-
298,2017-09-03 01:40,-,-
299,2017-09-03 01:50,-,-
300,2017-09-03 02:00,-,-
301,2017-09-03 02:10,-,-
302,2017-09-03 02:20,-,-
303,2017-09-03 02:30,-,-
304,2017-09-03 02:40,-,-
305,2017-09-03 02:50,-,-
306,2017-09-03 03:00,-,-
307,2017-09-03 03:10,-,-
308,2017-09-03 03:20,-,-
309,2017-09-03 03:30,-,-
310,2017-09-03 03:40,-,-
311,2017-09-03 03:50,-,-
312,2017-09-03 04:00,-,-
313,2017-09-03 04:10,-,-
314,2017-09-03 04:20,-,-
315,2017-09-03 04:30,-,-
316,2017-09-03 04:40,-,-
317,2017-09-03 04:50,-,-
318,2017-09-03 05:00,-,-
319,2017-09-03 05:10,-,-
320,2017-09-03 05:20,-,-
321,2017-09-03 05:30,-,-
322,2017-09-03 05:40,-,-
323,2017-09-03 05:50,-,-
324,2017-09-03 06:00,-,-
325,2017-09-03 06:10,-,-
326,2017-09-03 06:20,-,-
327,2017-09-03 06:30,-,-
328,2017-09-03 06:40,-,-
329,2017-09-03 06:50,-,-
330,2017-09-03 07:00,-,-
331,2017-09-03 07:10,-,-
332,2017-09-03 07:20,-,-
333,2017-09-03 07:30,-,-
334,2017-09-03 07:40,-,-
335,2017-09-03 07:50,-,-
336,2017-09-03 08:00,-,-
337,2017-09-03 08:10,-,-
338,2017-09-03 08:20,-,-
339,2017-09-03 08:30,-,-
340,2017-09-03 08:40,-,-
341,2017-09-03 08:50,-,-
342,2017-09-03 09:00,-,-
343,2017-09-03 09:10,-,-
344,2017-09-03 09:20,-,-
345,2017-09-03 09:30,-,-
346,2017-09-03 09:40,-,-
347,2017-09-03 09:50,-,-
348,2017-09-03 10:00,-,-
349,2017-09-03 10:10,-,-
350,2017-09-03 10:20,-,-
351,2017-09-03 10:30,-,-
352,2017-09-03 10:40,-,-
353,2017-09-03 10:50,-,-
354,2017-09-03 11:00,-,-
355,2017-09-03 11:10,-,-
356,2017-09-03 11:20,-,-
357,2017-09-03 11:30,-,-
358,2017-09-03 11:40,-,-
359,2017-09-03 11:50,-,-
360,2017-09-03 12:00,-,-
361,2017-09-03 12:10,-,-
362,2017-09-03 12:20,-,-
363,2017-09-03 12:30,-,-
364,2017-09-03 12:40,-,-
365,2017-09-03 12:50,-,-
366,2017-09-03 13:00,-,-
367,2017-09-03 13:10,-,-
368,2017-09-03 13:20,-,-
369,2017-09-03 13:30,-,-
370,2017-09-03 13:40,-,-
371,2017-09-03 13:50,-,-
372,2017-09-03 14:00,-,-
373,2017-09-03 14:10,-,-
374,2017-09-03 14:20,-,-
375,2017-09-03 14:30,-,-
376,2017-09-03 14:40,-,-
377,2017-09-03 14:50,-,-
378,2017-09-03 15:00,-,-
379,2017-09-03 15:10,-,-
380,2017-09-03 15:20,-,-
381,2017-09-03 15:30,-,-
382,2017-09-03 15:40,-,-
383,2017-09-03 15:50,-,-
384,2017-09-03 16:00,-,-
385,2017-09-03 16:10,-,-
386,2017-09-03 16:20,-,-
387,2017-09-03 16:30,-,-
388,2017-09-03 16:40,-,-
389,2017-09-03 16:50,-,-
390,2017-09-03 17:00,-,-
391,2017-09-03 17:10,-,-
392,2017-09-03 17:20,-,-
393,2017-09-03 17:30,-,-
394,2017-09-03 17:40,-,-
395,2017-09-03 17:50,-,-
396,2017-09-03 18:00,-,-
397,2017-09-03 18:10,-,-
398,2017-09-03 18:20,-,-
399,2017-09-03 18:30,-,-
400,2017-09-03 18:40,-,-
401,2017-09-03 18:50,-,-
402,2017-09-03 19:00,-,-
403,2017-09-03 19:10,-,-
404,2017-09-03 19:20,-,-
405,2017-09-03 19:30,-,-
406,2017-09-03 19:40,-,-
407,2017-09-03 19:50,-,-
408,2017-09-03 20:00,-,-
409,2017-09-03 20:10,-,-
410,2017-09-03 20:20,-,-
411,2017-09-03 20:30,-,-
412,2017-09-03 20:40,-,-
413,2017-09-03 20:50,-,-
414,2017-09-03 21:00,-,-
415,2017-09-03 21:10,-,-
416,2017-09-03 21:20,-,-
417,2017-09-03 21:30,-,-
418,2017-09-03 21:40,-,-
419,2017-09-03 21:50,-,-
420,2017-09-03 22:00,-,-
421,2017-09-03 22:10,-,-
422,2017-09-03 22:20,-,-
423,2017-09-03 22:30,-,-
424,2017-09-03 22:40,-,-
425,2017-09-03 22:50,-,-
426,2017-09-03 23:00,-,-
427,2017-09-03 23:10,-,-
428,2017-09-03 23:20,-,-
429,2017-09-03 23:30,-,-
430,2017-09-03 23:40,-,-
431,2017-09-03 23:50,-,-
432,2017-09-04 00:00,-,-
433,2017-09-04 00:10,-,-
434,2017-09-04 00:20,-,-
435,2017-09-04 00:30,-,-
436,2017-09-04 00:40,-,-
437,2017-09-04 00:50,-,-
438,2017-09-04 01:00,-,-
439,2017-09-04 01:10,-,-
440,2017-09-04 01:20,-,-
441,2017-09-04 01:30,-,-
442,2017-09-04 01:40,-,-
443,2017-09-04 01:50,-,-
444,2017-09-04 02:00,-,-
445,2017-09-04 02:10,-,-
446,2017-09-04 02:20,-,-
447,2017-09-04 02:30,-,-
448,2017-09-04 02:40,-,-
449,2017-09-04 02:50,-,-
450,2017-09-04 03:00,-,-
451,2017-09-04 03:10,-,-
452,2017-09-04 03:20,-,-
453,2017-09-04 03:30,-,-
454,2017-09-04 03:40,-,-
455,2017-09-04 03:50,-,-
456,2017-09-04 04:00,-,-
457,2017-09-04 04:10,-,-
458,2017-09-04 04:20,-,-
459,2017-09-04 04:30,-,-
460,2017-09-04 04:40,-,-
461,2017-09-04 04:50,-,-
462,2017-09-04 05:00,-,-
463,2017-09-04 05:10,-,-
464,2017-09-04 05:20,-,-
465,2017-09-04 05:30,-,-
466,2017-09-04 05:40,-,-
467,2017-09-04 05:50,-,-
468,2017-09-04 06:00,-,-
469,2017-09-04 06:10,-,-
470,2017-09-04 06:20,-,-
471,2017-09-04 06:30,-,-
472,2017-09-04 06:40,-,-
473,2017-09-04 06:50,-,-
474,2017-09-04 07:00,-,-
475,2017-09-04 07:10,-,-
476,2017-09-04 07:20,-,-
477,2017-09-04 07:30,-,-
478,2017-09-04 07:40,-,-
479,2017-09-04 07:50,-,-
480,2017-09-04 08:00,-,-
481,2017-09-04 08:10,-,-
482,2017-09-04 08:20,-,-
483,2017-09-04 08:30,-,-
484,2017-09-04 08:40,-,-
485,2017-09-04 08:50,-,-
486,2017-09-04 09:00,-,-
487,2017-09-04 09:10,-,-
488,2017-09-04 09:20,-,-
489,2017-09-04 09:30,-,-
490,2017-09-04 09:40,-,-
491,2017-09-04 09:50,-,-
492,2017-09-04 10:00,-,-
493,2017-09-04 10:10,-,-
494,2017-09-04 10:20,-,-
495,2017-09-04 10:30,-,-
496,2017-09-04 10:40,-,-
497,2017-09-04 10:50,-,-
498,2017-09-04 11:00,-,-
499,2017-09-04 11:10,-,-
500,2017-09-04 11:20,-,-
501,2017-09-04 11:30,-,-
502,2017-09-04 11:40,-,-
503,2017-09-04 11:50,-,-
504,2017-09-04 12:00,-,-
505,2017-09-04 12:10,-,-
506,2017-09-04 12:20,-,-
507,2017-09-04 12:30,-,-
508,2017-09-04 12:40,-,-
509,2017-09-04 12:50,-,-
510,2017-09-04 13:00,-,-
511,2017-09-04 13:10,-,-
512,2017-09-04 13:20,-,-
513,2017-09-04 13:30,-,-
514,2017-09-04 13:40,-,-
515,2017-09-04 13:50,-,-
516,2017-09-04 14:00,-,-
517,2017-09-04 14:10,-,-
518,2017-09-04 14:20,-,-
519,2017-09-04 14:30,-,-
520,2017-09-04 14:40,-,-
521,2017-09-04 14:50,-,-
522,2017-09-04 15:00,-,-
523,2017-09-04 15:10,-,-
524,2017-09-04 15:20,-,-
525,2017-09-04 15:30,-,-
526,2017-09-04 15:40,-,-
527,2017-09-04 15:50,-,-
528,2017-09-04 16:00,-,-
529,2017-09-04 16:10,-,-
530,2017-09-04 16:20,-,-
531,2017-09-04 16:30,-,-
532,2017-09-04 16:40,-,-
533,2017-09-04 16:50,-,-
534,2017-09-04 17:00,-,-
535,2017-09-04 17:10,-,-
536,2017-09-04 17:20,-,-
537,2017-09-04 17:30,-,-
538,2017-09-04 17:40,-,-
539,2017-09-04 17:50,-,-
540,2017-09-04 18:00,-,-
541,2017-09-04 18:10,-,-
542,2017-09-04 18:20,-,-
543,2017-09-04 18:30,-,-
544,2017-09-04 18:40,-,-
545,2017-09-04 18:50,-,-
546,2017-09-04 19:00,-,-
547,2017-09-04 19:10,-,-
548,2017-09-04 19:20,-,-
549,2017-09-04 19:30,-,-
550,2017-09-04 19:40,-,-
551,2017-09-04 19:50,-,-
552,2017-09-04 20:00,-,-
553,2017-09-04 20:10,-,-
554,2017-09-04 20:20,-,-
555,2017-09-04 20:30,-,-
556,2017-09-04 20:40,-,-
557,2017-09-04 20:50,-,-
558,2017-09-04 21:00,-,-
559,2017-09-04 21:10,-,-
560,2017-09-04 21:20,-,-
561,2017-09-04 21:30,-,-
562,2017-09-04 21:40,-,-
563,2017-09-04 21:50,-,-
564,2017-09-04 22:00,-,-
565,2017-09-04 22:10,-,-
566,2017-09-04 22:20,-,-
567,2017-09-04 22:30,-,-
568,2017-09-04 22:40,-,-
569,2017-09-04 22:50,-,-
570,2017-09-04 23:00,-,-
571,2017-09-04 23:10,-,-
572,2017-09-04 23:20,-,-
573,2017-09-04 23:30,-,-
574,2017-09-04 23:40,-,-
575,2017-09-04 23:50,21.50,-
576,2017-09-05 00:00,21.50,-
577,2017-09-05 00:10,-,-
578,2017-09-05 00:20,21.50,-
579,2017-09-05 00:30,-,-
580,2017-09-05 00:40,21.50,-
581,2017-09-05 00:50,-,-
582,2017-09-05 01:00,21.50,-
583,2017-09-05 01:10,21.50,-
584,2017-09-05 01:20,-,-
585,2017-09-05 01:30,-,-
586,2017-09-05 01:40,-,-
587,2017-09-05 01:50,-,-
588,2017-09-05 02:00,21.50,-
589,2017-09-05 02:10,-,-
590,2017-09-05 02:20,21.50,-
591,2017-09-05 02:30,-,-
592,2017-09-05 02:40,21.50,-
593,2017-09-05 02:50,-,-
594,2017-09-05 03:00,-,-
595,2017-09-05 03:10,-,-
596,2017-09-05 03:20,-,-
597,2017-09-05 03:30,-,-
598,2017-09-05 03:40,-,-
599,2017-09-05 03:50,-,-
600,2017-09-05 04:00,-,-
601,2017-09-05 04:10,-,-
602,2017-09-05 04:20,-,-
603,2017-09-05 04:30,-,-
604,2017-09-05 04:40,-,-
605,2017-09-05 04:50,-,-
606,2017-09-05 05:00,-,-
607,2017-09-05 05:10,-,-
608,2017-09-05 05:20,-,-
609,2017-09-05 05:30,-,-
610,2017-09-05 05:40,-,-
611,2017-09-05 05:50,-,-
612,2017-09-05 06:00,-,-
613,2017-09-05 06:10,-,-
614,2017-09-05 06:20,-,-
615,2017-09-05 06:30,-,-
616,2017-09-05 06:40,-,-
617,2017-09-05 06:50,-,-
618,2017-09-05 07:00,-,-
619,2017-09-05 07:10,-,-
620,2017-09-05 07:20,-,-
621,2017-09-05 07:30,21.50,-
622,2017-09-05 07:40,21.50,-
623,2017-09-05 07:50,21.50,-
624,2017-09-05 08:00,21.50,-
625,2017-09-05 08:10,21.50,-
626,2017-09-05 08:20,21.50,-
627,2017-09-05 08:30,21.50,-
628,2017-09-05 08:40,21.50,-
629,2017-09-05 08:50,-,-
630,2017-09-05 09:00,21.50,-
631,2017-09-05 09:10,21.50,-
632,2017-09-05 09:20,21.50,-
633,2017-09-05 09:30,21.50,-
634,2017-09-05 09:40,21.50,-
635,2017-09-05 09:50,21.50,-
636,2017-09-05 10:00,21.50,-
637,2017-09-05 10:10,21.50,-
638,2017-09-05 10:20,21.50,-
639,2017-09-05 10:30,21.50,-
640,2017-09-05 10:40,21.50,-
641,2017-09-05 10:50,21.50,-
642,2017-09-05 11:00,21.50,-
643,2017-09-05 11:10,21.50,-
644,2017-09-05 11:20,21.50,-
645,2017-09-05 11:30,21.50,-
646,2017-09-05 11:40,21.49,-
647,2017-09-05 11:50,21.49,-
648,2017-09-05 12:00,21.49,-
649,2017-09-05 12:10,21.49,-
650,2017-09-05 12:20,21.49,-
651,2017-09-05 12:30,21.49,-
652,2017-09-05 12:40,21.49,-
653,2017-09-05 12:50,21.49,-
654,2017-09-05 13:00,21.49,-
655,2017-09-05 13:10,21.49,-
656,2017-09-05 13:20,21.49,-
657,2017-09-05 13:30,21.49,-
658,2017-09-05 13:40,21.49,-
659,2017-09-05 13:50,21.52,-
660,2017-09-05 14:00,21.71,-
661,2017-09-05 14:10,21.82,-
662,2017-09-05 14:20,-,-
663,2017-09-05 14:30,-,-
664,2017-09-05 14:40,21.72,-
665,2017-09-05 14:50,21.65,-
666,2017-09-05 15:00,21.58,-
667,2017-09-05 15:10,21.53,-
668,2017-09-05 15:20,21.51,-
669,2017-09-05 15:30,-,-
670,2017-09-05 15:40,21.51,-
671,2017-09-05 15:50,21.51,-
672,2017-09-05 16:00,21.51,-
673,2017-09-05 16:10,21.51,-
674,2017-09-05 16:20,21.51,-
675,2017-09-05 16:30,21.51,-
676,2017-09-05 16:40,21.51,-
677,2017-09-05 16:50,21.51,-
678,2017-09-05 17:00,21.51,-
679,2017-09-05 17:10,21.51,-
680,2017-09-05 17:20,21.50,-
681,2017-09-05 17:30,21.50,-
682,2017-09-05 17:40,21.50,-
683,2017-09-05 17:50,21.50,-
684,2017-09-05 18:00,21.50,-
685,2017-09-05 18:10,-,-
686,2017-09-05 18:20,21.50,-
687,2017-09-05 18:30,21.50,-
688,2017-09-05 18:40,21.50,-
689,2017-09-05 18:50,21.50,-
690,2017-09-05 19:00,21.50,-
691,2017-09-05 19:10,21.50,-
692,2017-09-05 19:20,21.50,-
693,2017-09-05 19:30,21.50,-
694,2017-09-05 19:40,21.50,-
695,2017-09-05 19:50,21.50,-
696,2017-09-05 20:00,21.50,-
697,2017-09-05 20:10,21.50,-
698,2017-09-05 20:20,21.50,-
699,2017-09-05 20:30,21.50,-
700,2017-09-05 20:40,-,-
701,2017-09-05 20:50,21.50,-
702,2017-09-05 21:00,21.50,-
703,2017-09-05 21:10,21.50,-
704,2017-09-05 21:20,21.50,-
705,2017-09-05 21:30,21.50,-
706,2017-09-05 21:40,21.50,-
707,2017-09-05 21:50,21.50,-
708,2017-09-05 22:00,21.50,-
709,2017-09-05 22:10,21.50,-
710,2017-09-05 22:20,21.50,-
711,2017-09-05 22:30,21.50,-
712,2017-09-05 22:40,21.50,-
713,2017-09-05 22:50,21.50,-
714,2017-09-05 23:00,21.50,-
715,2017-09-05 23:10,-,-
716,2017-09-05 23:20,21.50,-
717,2017-09-05 23:30,21.50,-
718,2017-09-05 23:40,21.50,-
719,2017-09-05 23:50,21.50,-
720,2017-09-06 00:00,21.50,-
721,2017-09-06 00:10,21.50,-
722,2017-09-06 00:20,21.50,-
723,2017-09-06 00:30,21.50,-
724,2017-09-06 00:40,21.50,-
725,2017-09-06 00:50,21.50,-
726,2017-09-06 01:00,21.50,-
727,2017-09-06 01:10,21.50,-
728,2017-09-06 01:20,21.50,-
729,2017-09-06 01:30,-,-
730,2017-09-06 01:40,21.50,-
731,2017-09-06 01:50,21.50,-
732,2017-09-06 02:00,-,-
733,2017-09-06 02:10,21.50,-
734,2017-09-06 02:20,21.50,-
735,2017-09-06 02:30,-,-
736,2017-09-06 02:40,21.50,-
737,2017-09-06 02:50,21.49,-
738,2017-09-06 03:00,21.49,-
739,2017-09-06 03:10,21.49,-
740,2017-09-06 03:20,21.49,-
741,2017-09-06 03:30,21.49,-
742,2017-09-06 03:40,21.49,-
743,2017-09-06 03:50,21.49,-
744,2017-09-06 04:00,21.49,-
745,2017-09-06 04:10,21.49,-
746,2017-09-06 04:20,21.49,-
747,2017-09-06 04:30,21.49,-
748,2017-09-06 04:40,-,-
749,2017-09-06 04:50,21.49,-
750,2017-09-06 05:00,21.49,-
751,2017-09-06 05:10,21.49,-
752,2017-09-06 05:20,21.49,-
753,2017-09-06 05:30,21.49,-
754,2017-09-06 05:40,21.49,-
755,2017-09-06 05:50,21.49,-
756,2017-09-06 06:00,21.49,-
757,2017-09-06 06:10,21.49,-
758,2017-09-06 06:20,21.49,-
759,2017-09-06 06:30,21.49,-
760,2017-09-06 06:40,21.49,-
761,2017-09-06 06:50,21.49,-
762,2017-09-06 07:00,21.49,-
763,2017-09-06 07:10,21.49,-
764,2017-09-06 07:20,21.49,-
765,2017-09-06 07:30,21.49,-
766,2017-09-06 07:40,21.49,-
767,2017-09-06 07:50,21.49,-
768,2017-09-06 08:00,21.49,-
769,2017-09-06 08:10,21.49,-
770,2017-09-06 08:20,21.49,-
771,2017-09-06 08:30,0.00,-
772,2017-09-06 08:40,21.49,-
773,2017-09-06 08:50,21.49,-
774,2017-09-06 09:00,21.49,-
775,2017-09-06 09:10,21.49,-
776,2017-09-06 09:20,21.49,-
777,2017-09-06 09:30,21.49,-
778,2017-09-06 09:40,21.49,-
779,2017-09-06 09:50,21.49,-
780,2017-09-06 10:00,21.49,-
781,2017-09-06 10:10,21.49,-
782,2017-09-06 10:20,21.49,-
783,2017-09-06 10:30,0.00,-
784,2017-09-06 10:40,21.49,-
785,2017-09-06 10:50,0.00,-
786,2017-09-06 11:00,21.49,-
787,2017-09-06 11:10,21.49,-
788,2017-09-06 11:20,21.49,-
789,2017-09-06 11:30,21.49,-
790,2017-09-06 11:40,21.49,-
791,2017-09-06 11:50,21.48,-
792,2017-09-06 12:00,21.48,-
793,2017-09-06 12:10,21.48,-
794,2017-09-06 12:20,21.48,-
795,2017-09-06 12:30,21.48,-
796,2017-09-06 12:40,21.48,-
797,2017-09-06 12:50,21.48,-
798,2017-09-06 13:00,21.48,-
799,2017-09-06 13:10,21.48,-
